qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3,q1_sec,q2_sec,q3_sec
7111,967,835,4,30,16,1:13.259,1:13.258,,73.259,73.258,
7112,967,18,1,22,17,1:13.276,,,73.276,,
7113,967,825,4,20,18,1:13.410,,,73.41,,
7114,967,836,209,94,19,1:13.427,,,73.42699999999999,,
7115,967,839,209,31,20,1:13.432,,,73.432,,
7116,967,828,15,9,21,1:13.623,,,73.623,,
7117,967,831,15,12,22,1:13.681,,,73.681,,
7118,968,1,131,44,1,1:39.487,1:39.382,1:38.755,99.487,99.382,98.755
7119,968,3,131,6,2,1:40.511,1:39.490,1:39.058,100.511,99.49000000000001,99.05799999999999
7120,968,817,9,3,3,1:41.002,1:40.429,1:39.589,101.00200000000001,100.429,99.589
7121,968,8,6,7,4,1:40.338,1:39.629,1:39.604,100.338,99.62899999999999,99.604
7122,968,20,6,5,5,1:40.341,1:40.034,1:39.661,100.34100000000001,100.03399999999999,99.661
7123,968,830,9,33,6,1:40.424,1:39.903,1:39.818,100.424,99.90299999999999,99.818
7124,968,807,10,27,7,1:41.000,1:40.709,1:40.501,101.0,100.709,100.501
7125,968,815,10,11,8,1:40.864,1:40.743,1:40.519,100.864,100.743,100.519
7126,968,4,1,14,9,1:41.616,1:41.044,1:41.106,101.616,101.044,101.106
7127,968,13,3,19,10,1:41.157,1:40.858,1:41.213,101.157,100.858,101.213
7128,968,822,3,77,11,1:41.192,1:41.084,,101.19200000000001,101.084,
7129,968,18,1,22,12,1:41.158,1:41.272,,101.158,101.27199999999999,
7130,968,821,210,21,13,1:41.639,1:41.480,,101.63900000000001,101.47999999999999,
7131,968,154,210,8,14,1:41.467,1:41.564,,101.467,101.564,
7132,968,835,4,30,15,1:41.775,1:41.820,,101.775,101.82,
7133,968,836,209,94,16,1:41.886,1:41.995,,101.886,101.995,
7134,968,826,5,26,17,1:42.003,,,102.003,,
7135,968,825,4,20,18,1:42.142,,,102.142,,
7136,968,831,15,12,19,1:42.247,,,102.247,,
7137,968,839,209,31,20,1:42.286,,,102.286,,
7138,968,832,5,55,21,1:42.393,,,102.393,,
7139,968,828,15,9,22,1:42.637,,,102.637,,
7140,969,1,131,44,1,1:24.191,1:23.251,1:22.188,84.191,83.251,82.188
7141,969,20,6,5,2,1:25.210,1:23.401,1:22.456,85.21000000000001,83.401,82.456
7142,969,822,131,77,3,1:24.514,1:23.215,1:22.481,84.514,83.215,82.481
7143,969,8,6,7,4,1:24.352,1:23.376,1:23.033,84.352,83.376,83.033
7144,969,830,9,33,5,1:24.482,1:24.092,1:23.485,84.482,84.092,83.485
7145,969,154,210,8,6,1:25.419,1:24.718,1:24.074,85.419,84.718,84.074
7146,969,13,3,19,7,1:25.099,1:24.597,1:24.443,85.099,84.59700000000001,84.443
7147,969,832,5,55,8,1:25.542,1:24.997,1:24.487,85.542,84.997,84.487
7148,969,826,5,26,9,1:25.970,1:24.864,1:24.512,85.97,84.864,84.512
7149,969,817,9,3,10,1:25.383,1:23.989,,85.383,83.989,
7150,969,815,10,11,11,1:25.064,1:25.081,,85.064,85.081,
7151,969,807,4,27,12,1:24.975,1:25.091,,84.975,85.09100000000001,
7152,969,4,1,14,13,1:25.872,1:25.425,,85.872,85.425,
7153,969,839,10,31,14,1:26.009,1:25.568,,86.009,85.568,
7154,969,828,15,9,15,1:26.236,1:26.465,,86.236,86.465,
7155,969,841,15,36,16,1:26.419,,,86.419,,
7156,969,825,210,20,17,1:26.847,,,86.84700000000001,,
7157,969,838,1,2,18,1:26.858,,,86.858,,
7158,969,840,3,18,19,1:27.143,,,87.143,,
7159,969,835,4,30,20,1:28.244,,,88.244,,
7160,970,1,131,44,1,1:33.333,1:32.406,1:31.678,93.333,92.406,91.678
7161,970,20,6,5,2,1:33.078,1:32.391,1:31.864,93.078,92.39099999999999,91.864
7162,970,822,131,77,3,1:33.684,1:32.552,1:31.865,93.684,92.55199999999999,91.865
7163,970,8,6,7,4,1:33.341,1:32.181,1:32.140,93.34100000000001,92.181,92.14
7164,970,817,9,3,5,1:34.041,1:33.546,1:33.033,94.041,93.54599999999999,93.033
7165,970,13,3,19,6,1:34.205,1:33.759,1:33.507,94.205,93.759,93.507
7166,970,807,4,27,7,1:34.453,1:33.636,1:33.580,94.453,93.636,93.58
7167,970,815,10,11,8,1:34.657,1:33.920,1:33.706,94.657,93.92,93.706
7168,970,826,5,26,9,1:34.440,1:34.034,1:33.719,94.44,94.03399999999999,93.719
7169,970,840,3,18,10,1:33.986,1:34.090,1:34.220,93.98599999999999,94.09,94.22
7170,970,832,5,55,11,1:34.567,1:34.150,,94.56700000000001,94.15,
7171,970,825,210,20,12,1:34.942,1:34.164,,94.94200000000001,94.164,
7172,970,4,1,14,13,1:34.499,1:34.372,,94.499,94.372,
7173,970,828,15,9,14,1:34.892,1:35.046,,94.892,95.04599999999999,
7174,970,841,15,36,15,1:34.963,,,94.963,,
7175,970,838,1,2,16,1:35.023,,,95.023,,
7176,970,154,210,8,17,1:35.223,,,95.223,,
7177,970,835,4,30,18,1:35.279,,,95.279,,
7178,970,830,9,33,19,1:35.433,,,95.43299999999999,,
7179,970,839,10,31,20,1:35.496,,,95.49600000000001,,
7180,971,822,131,77,1,1:31.041,1:29.555,1:28.769,91.041,89.555,88.769
7181,971,1,131,44,2,1:30.814,1:29.535,1:28.792,90.814,89.535,88.792
7182,971,20,6,5,3,1:31.037,1:29.596,1:29.247,91.037,89.596,89.247
7183,971,817,9,3,4,1:31.667,1:30.497,1:29.545,91.667,90.497,89.545
7184,971,8,6,7,5,1:30.988,1:29.843,1:29.567,90.988,89.843,89.56700000000001
7185,971,830,9,33,6,1:30.904,1:30.307,1:29.687,90.904,90.307,89.687
7186,971,807,4,27,7,1:31.057,1:30.169,1:29.842,91.057,90.169,89.842
7187,971,13,3,19,8,1:31.373,1:30.677,1:30.074,91.373,90.67699999999999,90.074
7188,971,154,210,8,9,1:31.691,1:30.857,1:30.763,91.691,90.857,90.763
7189,971,835,4,30,10,1:31.458,1:30.899,1:31.074,91.458,90.899,91.074
7190,971,826,5,26,11,1:31.531,1:30.923,,91.531,90.923,
7191,971,840,3,18,12,1:31.748,1:31.168,,91.748,91.168,
7192,971,836,15,94,13,1:31.995,1:31.414,,91.995,91.414,
7193,971,839,10,31,14,1:31.774,1:31.684,,91.774,91.684,
7194,971,4,1,14,15,1:32.054,,,92.054,,
7195,971,832,5,55,16,1:32.118,,,92.118,,
7196,971,838,1,2,17,1:32.313,,,92.313,,
7197,971,815,10,11,18,1:32.318,,,92.318,,
7198,971,828,15,9,19,1:32.543,,,92.543,,
7199,971,825,210,20,20,1:32.900,,,92.9,,
7200,972,20,6,5,1,1:34.493,1:34.038,1:33.194,94.493,94.038,93.194
7201,972,8,6,7,2,1:34.953,1:33.663,1:33.253,94.953,93.663,93.253
7202,972,822,131,77,3,1:34.041,1:33.264,1:33.289,94.041,93.26400000000001,93.289
7203,972,1,131,44,4,1:34.409,1:33.760,1:33.767,94.40899999999999,93.75999999999999,93.767
7204,972,817,9,3,5,1:35.560,1:35.483,1:34.905,95.56,95.483,94.905
7205,972,13,3,19,6,1:35.828,1:35.049,1:35.110,95.828,95.049,95.11
7206,972,830,9,33,7,1:35.301,1:35.221,1:35.161,95.301,95.221,95.161
7207,972,807,4,27,8,1:35.507,1:35.328,1:35.285,95.507,95.328,95.285
7208,972,815,10,11,9,1:36.185,1:35.513,1:35.337,96.185,95.513,95.337
7209,972,839,10,31,10,1:35.372,1:35.729,1:35.430,95.372,95.729,95.43
7210,972,832,5,55,11,1:35.827,1:35.948,,95.827,95.94800000000001,
7211,972,840,3,18,12,1:36.279,1:35.964,,96.279,95.964,
7212,972,826,5,26,13,1:35.984,1:35.968,,95.98400000000001,95.968,
7213,972,825,210,20,14,1:36.408,1:36.017,,96.408,96.017,
7214,972,4,1,14,15,1:36.353,1:36.660,,96.35300000000001,96.66,
7215,972,835,4,30,16,1:36.462,,,96.462,,
7216,972,838,1,2,17,1:37.070,,,97.07,,
7217,972,836,15,94,18,1:37.332,,,97.332,,
7218,972,828,15,9,19,1:37.507,,,97.507,,
7219,972,154,210,8,20,1:37.620,,,97.62,,
7220,973,1,131,44,1,1:20.511,1:20.210,1:19.149,80.511,80.21000000000001,79.149
7221,973,20,6,5,2,1:20.939,1:20.295,1:19.200,80.939,80.295,79.2
7222,973,822,131,77,3,1:20.991,1:20.300,1:19.373,80.991,80.3,79.373
7223,973,8,6,7,4,1:20.742,1:20.621,1:19.439,80.742,80.621,79.439
7224,973,830,9,33,5,1:21.430,1:20.722,1:19.706,81.43,80.72200000000001,79.706
7225,973,817,9,3,6,1:21.704,1:20.855,1:20.175,81.70400000000001,80.855,80.175
7226,973,4,1,14,7,1:22.015,1:21.251,1:21.048,82.015,81.251,81.048
7227,973,815,10,11,8,1:21.998,1:21.239,1:21.070,81.998,81.239,81.07
7228,973,13,3,19,9,1:22.138,1:21.222,1:21.232,82.138,81.22200000000001,81.232
7229,973,839,10,31,10,1:21.901,1:21.148,1:21.272,81.901,81.148,81.27199999999999
7230,973,825,210,20,11,1:21.945,1:21.329,,81.945,81.32900000000001,
7231,973,832,5,55,12,1:21.941,1:21.371,,81.941,81.371,
7232,973,807,4,27,13,1:22.091,1:21.397,,82.09100000000001,81.39699999999999,
7233,973,154,210,8,14,1:21.822,1:21.517,,81.822,81.517,
7234,973,836,15,94,15,1:22.327,1:21.803,,82.327,81.803,
7235,973,828,15,9,16,1:22.332,,,82.332,,
7236,973,835,4,30,17,1:22.401,,,82.401,,
7237,973,840,3,18,18,1:22.411,,,82.411,,
7238,973,838,1,2,19,1:22.532,,,82.532,,
7239,973,826,5,26,20,1:22.746,,,82.746,,
7240,974,8,6,7,1,1:13.117,1:12.231,1:12.178,73.117,72.231,72.178
7241,974,20,6,5,2,1:13.090,1:12.449,1:12.221,73.09,72.449,72.221
7242,974,822,131,77,3,1:13.325,1:12.901,1:12.223,73.325,72.901,72.223
7243,974,830,9,33,4,1:13.078,1:12.697,1:12.496,73.078,72.697,72.496
7244,974,817,9,3,5,1:13.219,1:13.011,1:12.998,73.219,73.011,72.998
7245,974,832,5,55,6,1:13.526,1:13.397,1:13.162,73.526,73.397,73.162
7246,974,815,10,11,7,1:13.530,1:13.430,1:13.329,73.53,73.43,73.32900000000001
7247,974,154,210,8,8,1:13.786,1:13.203,1:13.349,73.786,73.203,73.349
7248,974,18,1,22,9,1:13.723,1:13.453,1:13.613,73.723,73.453,73.613
7249,974,838,1,2,10,1:13.476,1:13.249,,73.476,73.249,
7250,974,826,5,26,11,1:13.899,1:13.516,,73.899,73.516,
7251,974,807,4,27,12,1:13.787,1:13.628,,73.787,73.628,
7252,974,825,210,20,13,1:13.531,1:13.959,,73.531,73.959,
7253,974,1,131,44,14,1:13.640,1:14.106,,73.64,74.106,
7254,974,13,3,19,15,1:13.796,1:20.529,,73.79599999999999,80.529,
7255,974,839,10,31,16,1:14.101,,,74.101,,
7256,974,835,4,30,17,1:14.696,,,74.696,,
7257,974,840,3,18,18,1:14.893,,,74.893,,
7258,974,836,15,94,19,1:15.159,,,75.159,,
7259,974,828,15,9,20,1:15.276,,,75.276,,
7260,975,1,131,44,1,1:12.692,1:12.496,1:11.459,72.69200000000001,72.496,71.459
7261,975,20,6,5,2,1:13.046,1:12.749,1:11.789,73.04599999999999,72.749,71.789
7262,975,822,131,77,3,1:12.685,1:12.563,1:12.177,72.685,72.563,72.17699999999999
7263,975,8,6,7,4,1:13.548,1:12.580,1:12.252,73.548,72.58,72.252
7264,975,830,9,33,5,1:13.177,1:12.751,1:12.403,73.17699999999999,72.751,72.403
7265,975,817,9,3,6,1:13.543,1:12.810,1:12.557,73.543,72.81,72.557
7266,975,13,3,19,7,1:13.435,1:13.012,1:12.858,73.435,73.012,72.858
7267,975,815,10,11,8,1:13.470,1:13.262,1:13.018,73.47,73.262,73.018
7268,975,839,10,31,9,1:13.520,1:13.320,1:13.135,73.52,73.32,73.135
7269,975,807,4,27,10,1:13.804,1:13.406,1:13.271,73.804,73.406,73.271
7270,975,826,5,26,11,1:13.802,1:13.690,,73.80199999999999,73.69,
7271,975,4,1,14,12,1:13.669,1:13.693,,73.669,73.693,
7272,975,832,5,55,13,1:14.051,1:13.756,,74.051,73.756,
7273,975,154,210,8,14,1:13.780,1:13.839,,73.78,73.839,
7274,975,835,4,30,15,1:13.990,1:14.293,,73.99,74.293,
7275,975,838,1,2,16,1:14.182,,,74.182,,
7276,975,840,3,18,17,1:14.209,,,74.209,,
7277,975,825,210,20,18,1:14.318,,,74.318,,
7278,975,828,15,9,19,1:14.495,,,74.495,,
7279,975,836,15,94,20,1:14.810,,,74.81,,
7280,976,1,131,44,1,1:41.983,1:41.275,1:40.593,101.983,101.275,100.593
7281,976,822,131,77,2,1:43.026,1:41.502,1:41.027,103.02600000000001,101.50200000000001,101.027
7282,976,8,6,7,3,1:42.678,1:42.090,1:41.693,102.678,102.09,101.693
7283,976,20,6,5,4,1:42.952,1:41.911,1:41.841,102.952,101.911,101.84100000000001
7284,976,830,9,33,5,1:42.544,1:41.961,1:41.879,102.544,101.961,101.87899999999999
7285,976,815,10,11,6,1:43.162,1:42.467,1:42.111,103.162,102.467,102.11099999999999
7286,976,839,10,31,7,1:43.051,1:42.751,1:42.186,103.051,102.751,102.186
7287,976,840,3,18,8,1:43.613,1:42.284,1:42.753,103.613,102.28399999999999,102.753
7288,976,13,3,19,9,1:43.165,1:42.735,1:42.798,103.16499999999999,102.735,102.798
7289,976,817,9,3,10,1:42.857,1:42.215,1:43.414,102.857,102.215,103.414
7290,976,826,5,26,11,1:42.927,1:43.186,,102.92699999999999,103.186,
7291,976,832,5,55,12,1:43.489,1:43.347,,103.489,103.34700000000001,
7292,976,825,210,20,13,1:44.029,1:43.796,,104.029,103.79599999999999,
7293,976,807,4,27,14,1:43.930,1:44.267,,103.93,104.267,
7294,976,836,15,94,15,1:44.317,1:44.603,,104.31700000000001,104.60300000000001,
7295,976,4,1,14,16,1:44.334,,,104.334,,
7296,976,154,210,8,17,1:44.468,,,104.468,,
7297,976,828,15,9,18,1:44.795,,,104.795,,
7298,976,838,1,2,19,1:45.030,,,105.03,,
7299,114,18,16,17,20,,,,,,
7300,977,822,131,77,1,1:05.760,1:04.316,1:04.251,65.76,64.316,64.251
7301,977,20,6,5,2,1:05.585,1:04.772,1:04.293,65.585,64.772,64.293
7302,977,1,131,44,3,1:05.064,1:04.800,1:04.424,65.064,64.8,64.424
7303,977,8,6,7,4,1:05.148,1:05.004,1:04.779,65.148,65.004,64.779
7304,977,817,9,3,5,1:05.854,1:05.161,1:04.896,65.854,65.161,64.896
7305,977,830,9,33,6,1:05.779,1:04.948,1:04.983,65.779,64.94800000000001,64.983
7306,977,154,210,8,7,1:05.902,1:05.319,1:05.480,65.902,65.319,65.48
7307,977,815,10,11,8,1:05.975,1:05.435,1:05.605,65.975,65.435,65.605
7308,977,839,10,31,9,1:06.033,1:05.550,1:05.674,66.033,65.55,65.674
7309,977,832,5,55,10,1:05.675,1:05.544,1:05.726,65.675,65.544,65.726
7310,977,807,4,27,11,1:06.174,1:05.597,,66.174,65.597,
7311,977,4,1,14,12,1:06.158,1:05.602,,66.158,65.602,
7312,977,838,1,2,13,1:06.316,1:05.741,,66.316,65.741,
7313,977,826,5,26,14,1:05.990,1:05.884,,65.99,65.884,
7314,977,825,210,20,15,1:06.143,,,66.143,,
7315,977,835,4,30,16,1:06.345,,,66.345,,
7316,977,13,3,19,17,1:06.534,,,66.534,,
7317,977,840,3,18,18,1:06.608,,,66.608,,
7318,977,828,15,9,19,1:06.857,,,66.857,,
7319,977,836,15,94,20,1:07.011,,,67.011,,
7320,978,1,131,44,1,1:39.069,1:27.893,1:26.600,99.069,87.893,86.6
7321,978,8,6,7,2,1:40.455,1:28.992,1:27.147,100.455,88.992,87.14699999999999
7322,978,20,6,5,3,1:39.962,1:28.978,1:27.356,99.962,88.97800000000001,87.356
7323,978,822,131,77,4,1:39.698,1:28.732,1:27.376,99.69800000000001,88.732,87.376
7324,978,830,9,33,5,1:38.912,1:29.431,1:28.130,98.912,89.431,88.13
7325,978,807,4,27,6,1:39.201,1:29.340,1:28.856,99.201,89.34,88.856
7326,978,815,10,11,7,1:42.009,1:29.824,1:28.902,102.009,89.824,88.902
7327,978,839,10,31,8,1:39.738,1:29.701,1:29.074,99.738,89.701,89.074
7328,978,838,1,2,9,1:40.011,1:30.105,1:29.418,100.011,90.105,89.418
7329,978,154,210,8,10,1:42.042,1:29.966,1:29.549,102.042,89.96600000000001,89.549
7330,978,835,4,30,11,1:41.404,1:30.193,,101.404,90.193,
7331,978,826,5,26,12,1:41.726,1:30.355,,101.726,90.355,
7332,978,4,1,14,13,1:37.598,1:30.600,,97.598,90.6,
7333,978,832,5,55,14,1:41.114,1:31.368,,101.114,91.368,
7334,978,13,3,19,15,1:41.874,1:31.482,,101.874,91.482,
7335,978,840,3,18,16,1:42.573,,,102.57300000000001,,
7336,978,825,210,20,17,1:42.577,,,102.577,,
7337,978,836,15,94,18,1:42.593,,,102.593,,
7338,978,828,15,9,19,1:42.633,,,102.63300000000001,,
7339,978,817,9,3,20,1:42.966,,,102.96600000000001,,
7340,979,20,6,5,1,1:17.244,1:16.802,1:16.276,77.244,76.80199999999999,76.276
7341,979,8,6,7,2,1:17.364,1:17.207,1:16.444,77.364,77.207,76.444
7342,979,822,131,77,3,1:18.058,1:17.362,1:16.530,78.05799999999999,77.362,76.53
7343,979,1,131,44,4,1:17.492,1:16.693,1:16.707,77.492,76.693,76.707
7344,979,830,9,33,5,1:17.266,1:17.028,1:16.797,77.26599999999999,77.02799999999999,76.797
7345,979,817,9,3,6,1:17.702,1:17.698,1:16.818,77.702,77.69800000000001,76.818
7346,979,807,4,27,7,1:18.137,1:17.655,1:17.468,78.137,77.655,77.468
7347,979,4,1,14,8,1:18.395,1:17.919,1:17.549,78.395,77.919,77.549
7348,979,838,1,2,9,1:18.479,1:18.000,1:17.894,78.479,78.0,77.894
7349,979,832,5,55,10,1:18.948,1:18.311,1:18.912,78.94800000000001,78.311,78.912
7350,979,835,4,30,11,1:18.699,1:18.415,,78.699,78.41499999999999,
7351,979,839,10,31,12,1:18.843,1:18.495,,78.843,78.495,
7352,979,826,5,26,13,1:18.702,1:18.538,,78.702,78.538,
7353,979,815,10,11,14,1:19.095,1:18.639,,79.095,78.639,
7354,979,154,210,8,15,1:19.085,1:18.771,,79.08500000000001,78.771,
7355,979,825,210,20,16,1:19.095,,,79.095,,
7356,979,840,3,18,17,1:19.102,,,79.102,,
7357,979,836,15,94,18,1:19.839,,,79.839,,
7358,979,814,3,40,19,1:19.868,,,79.868,,
7359,979,828,15,9,20,1:19.972,,,79.97200000000001,,
7360,980,1,131,44,1,1:44.184,1:42.927,1:42.553,104.184,102.92699999999999,102.553
7361,980,20,6,5,2,1:44.275,1:43.987,1:42.795,104.275,103.987,102.795
7362,980,822,131,77,3,1:44.773,1:43.249,1:43.094,104.773,103.249,103.094
7363,980,8,6,7,4,1:44.729,1:43.700,1:43.270,104.729,103.7,103.27000000000001
7364,980,830,9,33,5,1:44.535,1:43.940,1:43.380,104.535,103.94,103.38
7365,980,817,9,3,6,1:45.114,1:44.224,1:43.863,105.114,104.22399999999999,103.863
7366,980,807,4,27,7,1:45.280,1:44.988,1:44.982,105.28,104.988,104.982
7367,980,815,10,11,8,1:45.591,1:44.894,1:45.244,105.59100000000001,104.894,105.244
7368,980,839,10,31,9,1:45.277,1:45.006,1:45.369,105.277,105.006,105.369
7369,980,835,4,30,10,1:45.447,1:44.685,,105.447,104.685,
7370,980,4,1,14,11,1:45.668,1:45.090,,105.668,105.09,
7371,980,154,210,8,12,1:45.728,1:45.133,,105.72800000000001,105.13300000000001,
7372,980,825,210,20,13,1:45.535,1:45.400,,105.535,105.4,
7373,980,832,5,55,14,1:45.374,1:45.439,,105.374,105.439,
7374,980,838,1,2,15,1:45.441,,,105.441,,
7375,980,13,3,19,16,1:45.823,,,105.82300000000001,,
7376,980,826,5,26,17,1:46.028,,,106.02799999999999,,
7377,980,840,3,18,18,1:46.915,,,106.91499999999999,,
7378,980,828,15,9,19,1:47.214,,,107.214,,
7379,980,836,15,94,20,1:47.679,,,107.679,,
7380,981,1,131,44,1,1:36.009,1:34.660,1:35.554,96.009,94.66,95.554
7381,981,830,9,33,2,1:37.344,1:36.113,1:36.702,97.344,96.113,96.702
7382,981,817,9,3,3,1:38.304,1:37.313,1:36.841,98.304,97.313,96.84100000000001
7383,981,840,3,18,4,1:37.653,1:37.002,1:37.032,97.65299999999999,97.00200000000001,97.032
7384,981,839,10,31,5,1:38.775,1:37.580,1:37.719,98.775,97.58,97.719
7385,981,822,131,77,6,1:35.716,1:35.396,1:37.833,95.71600000000001,95.396,97.833
7386,981,8,6,7,7,1:38.235,1:37.031,1:37.987,98.235,97.031,97.987
7387,981,20,6,5,8,1:37.198,1:36.223,1:38.064,97.19800000000001,96.223,98.064
7388,981,13,3,19,9,1:38.338,1:37.456,1:38.251,98.338,97.456,98.251
7389,981,838,1,2,10,1:38.767,1:37.471,1:39.157,98.767,97.471,99.157
7390,981,815,10,11,11,1:38.511,1:37.582,,98.511,97.582,
7391,981,807,4,27,12,1:39.242,1:38.059,,99.24199999999999,98.059,
7392,981,4,1,14,13,1:39.134,1:38.202,,99.134,98.202,
7393,981,826,5,26,14,1:39.183,1:38.245,,99.18299999999999,98.245,
7394,981,832,5,55,15,1:39.788,1:38.526,,99.788,98.52600000000001,
7395,981,825,210,20,16,1:40.489,,,100.489,,
7396,981,835,4,30,17,1:40.646,,,100.646,,
7397,981,828,15,9,18,1:41.732,,,101.732,,
7398,981,836,15,94,19,1:41.875,,,101.875,,
7399,981,154,210,8,20,1:43.355,,,103.35499999999999,,
7400,982,20,6,5,1,1:43.336,1:40.529,1:39.491,103.336,100.529,99.491
7401,982,830,9,33,2,1:42.010,1:40.332,1:39.814,102.00999999999999,100.332,99.814
7402,982,817,9,3,3,1:42.063,1:40.385,1:39.840,102.063,100.38499999999999,99.84
7403,982,8,6,7,4,1:43.328,1:40.525,1:40.069,103.328,100.525,100.069
7404,982,1,131,44,5,1:42.455,1:40.577,1:40.126,102.455,100.577,100.126
7405,982,822,131,77,6,1:43.137,1:41.409,1:40.810,103.137,101.40899999999999,100.81
7406,982,807,4,27,7,1:42.586,1:41.277,1:41.013,102.586,101.277,101.013
7407,982,4,1,14,8,1:42.086,1:41.442,1:41.179,102.086,101.44200000000001,101.179
7408,982,838,1,2,9,1:42.222,1:41.227,1:41.398,102.22200000000001,101.227,101.398
7409,982,832,5,55,10,1:42.176,1:41.826,1:42.056,102.176,101.826,102.056
7410,982,835,4,30,11,1:42.472,1:42.107,,102.47200000000001,102.107,
7411,982,815,10,11,12,1:43.594,1:42.246,,103.594,102.24600000000001,
7412,982,826,5,26,13,1:42.544,1:42.338,,102.544,102.338,
7413,982,839,10,31,14,1:43.626,1:42.760,,103.626,102.75999999999999,
7414,982,154,210,8,15,1:43.627,1:43.883,,103.62700000000001,103.88300000000001,
7415,982,825,210,20,16,1:43.756,,,103.756,,
7416,982,13,3,19,17,1:44.014,,,104.01400000000001,,
7417,982,840,3,18,18,1:44.728,,,104.72800000000001,,
7418,982,836,15,94,19,1:45.059,,,105.059,,
7419,982,828,15,9,20,1:45.570,,,105.57,,
7420,983,1,131,44,1,1:31.605,1:30.977,1:30.076,91.605,90.977,90.076
7421,983,8,6,7,2,1:32.259,1:30.926,1:30.121,92.259,90.926,90.121
7422,983,830,9,33,3,1:31.920,1:30.931,1:30.541,91.92,90.931,90.541
7423,983,817,9,3,4,1:32.416,1:31.061,1:30.595,92.416,91.061,90.595
7424,983,20,6,5,20,,,,,,
7425,983,839,10,31,6,1:32.527,1:31.651,1:31.478,92.527,91.651,91.47800000000001
7426,983,838,1,2,7,1:32.838,1:31.848,1:31.582,92.838,91.848,91.582
7427,983,807,4,27,8,1:32.586,1:31.778,1:31.607,92.586,91.77799999999999,91.607
7428,983,815,10,11,9,1:32.768,1:31.484,1:31.658,92.768,91.48400000000001,91.658
7429,983,4,1,14,10,1:33.049,1:32.010,1:31.704,93.049,92.00999999999999,91.70400000000001
7430,983,13,3,19,11,1:32.267,1:32.034,,92.267,92.03399999999999,
7431,983,835,4,30,12,1:32.576,1:32.100,,92.576,92.1,
7432,983,840,3,18,13,1:33.000,1:32.307,,93.0,92.307,
7433,983,832,5,55,14,1:32.650,1:32.402,,92.65,92.402,
7434,983,842,5,10,15,1:32.547,1:32.558,,92.547,92.55799999999999,
7435,983,154,210,8,16,1:33.308,,,93.30799999999999,,
7436,983,825,210,20,17,1:33.434,,,93.434,,
7437,983,836,15,94,18,1:33.483,,,93.483,,
7438,983,828,15,9,19,1:33.970,,,93.97,,
7439,983,822,131,77,5,1:32.254,1:30.803,1:30.758,92.25399999999999,90.803,90.758
7440,984,1,131,44,1,1:29.047,1:27.819,1:27.319,89.047,87.819,87.319
7441,984,822,131,77,2,1:29.332,1:28.543,1:27.651,89.332,88.543,87.651
7442,984,20,6,5,3,1:29.352,1:28.225,1:27.791,89.352,88.225,87.791
7443,984,817,9,3,4,1:29.475,1:28.935,1:28.306,89.475,88.935,88.306
7444,984,830,9,33,5,1:29.181,1:28.747,1:28.332,89.181,88.747,88.332
7445,984,8,6,7,6,1:29.163,1:29.079,1:28.498,89.163,89.07900000000001,88.498
7446,984,839,10,31,7,1:30.115,1:29.199,1:29.111,90.115,89.199,89.111
7447,984,815,10,11,8,1:29.696,1:29.343,1:29.260,89.696,89.343,89.26
7448,984,13,3,19,9,1:30.352,1:29.687,1:29.480,90.352,89.687,89.48
7449,984,4,1,14,10,1:30.525,1:29.749,1:30.687,90.525,89.749,90.687
7450,984,838,1,2,11,1:30.654,1:29.778,,90.654,89.77799999999999,
7451,984,807,4,27,12,1:30.252,1:29.879,,90.252,89.879,
7452,984,825,210,20,13,1:30.774,1:29.972,,90.774,89.97200000000001,
7453,984,835,4,30,14,1:30.516,1:30.022,,90.51599999999999,90.02199999999999,
7454,984,832,5,55,15,1:30.565,1:30.413,,90.565,90.413,
7455,984,154,210,8,16,1:30.849,,,90.849,,
7456,984,842,5,10,17,1:31.317,,,91.31700000000001,,
7457,984,840,3,18,18,1:31.409,,,91.40899999999999,,
7458,984,828,15,9,19,1:31.597,,,91.59700000000001,,
7459,984,836,15,94,20,1:31.885,,,91.885,,
7460,985,1,131,44,1,1:34.822,1:33.437,1:33.108,94.822,93.437,93.108
7461,985,20,6,5,2,1:35.420,1:34.103,1:33.347,95.42,94.10300000000001,93.34700000000001
7462,985,822,131,77,3,1:35.309,1:33.769,1:33.568,95.309,93.769,93.568
7463,985,817,9,3,4,1:35.991,1:34.495,1:33.577,95.991,94.495,93.577
7464,985,8,6,7,5,1:35.649,1:33.840,1:33.577,95.649,93.84,93.577
